id,error_tag,confidence,check,rationale,proposed_fix,evidence
tag18111Z18111Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgts1829Z12Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1801819Z160_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
sqdg160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z1627Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag16018111Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
2c4mthzep_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme1819z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme1829z12z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asqdca18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pa1601819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pa18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pq_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
12dgr1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1839Z12Z15Z1627Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgts1829Z12Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
btnCCP_h,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: chebi,metacyc.compound,inchikey",no reference values available,""
pe1801835Z9Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
ocACP_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z1617Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1819Z1617Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
campstnl_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme18111z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1819Z18111Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1829Z12Z1617Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme18111z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1819Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asqdpa1839Z12Z15Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1801819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgts1819Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1829Z12Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag18111Z18111Z160_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
12dgr1819Z1619Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme1801835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1819z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme18111z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme1819z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
cdp12dgr1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1801819Z180_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
pme1801819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon298_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1801845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
sqdg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme18111z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1801829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
12dgr18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1829Z12Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon673_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1819Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1839Z12Z15Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1801835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg1819Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag16018111Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
cdp12dgr18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1801845Z9Z12Z15Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
